elettori,votanti,affluenza,schede_nulle,schede_bianche,schede_contestate,aggiornamento,sezione,si,no
696,333,47.84,0,0,0,23/03/2026 - 16:24,49,84,249
846,546,64.54,1,0,0,23/03/2026 - 16:37,50,212,333
861,613,71.2,1,0,0,23/03/2026 - 16:37,51,310,302
616,395,64.12,0,0,0,23/03/2026 - 17:24,52,229,166
840,589,70.12,4,1,0,23/03/2026 - 16:02,53,209,375
674,453,67.21,1,1,0,23/03/2026 - 16:18,54,160,291
929,607,65.34,0,0,0,23/03/2026 - 15:57,55,143,464
748,489,65.37,2,0,0,23/03/2026 - 15:43,56,92,395
703,465,66.15,1,0,0,23/03/2026 - 15:32,57,168,296
773,445,57.57,1,0,0,23/03/2026 - 15:33,58,142,302
752,476,63.3,1,0,0,23/03/2026 - 15:43,59,168,307
665,334,50.23,0,0,0,23/03/2026 - 15:37,60,64,270
736,290,39.4,0,0,0,23/03/2026 - 16:08,61,71,219
705,297,42.13,4,0,0,23/03/2026 - 15:44,62,70,223
622,266,42.77,2,0,0,23/03/2026 - 16:02,63,56,208
817,274,33.54,0,0,0,23/03/2026 - 16:02,64,46,228
906,357,39.4,0,0,0,23/03/2026 - 16:02,65,69,288
674,157,23.29,0,0,0,23/03/2026 - 15:21,66,20,137
727,267,36.73,0,0,0,23/03/2026 - 16:02,67,42,225
775,302,38.97,2,0,0,23/03/2026 - 16:18,68,60,240
871,345,39.61,0,1,0,23/03/2026 - 15:32,69,77,267
911,328,36.0,2,1,0,23/03/2026 - 15:58,70,57,268
870,392,45.06,0,0,0,23/03/2026 - 15:58,71,80,312
868,340,39.17,0,1,0,23/03/2026 - 16:08,72,71,268
853,302,35.4,2,0,0,23/03/2026 - 15:45,73,46,254
925,354,38.27,1,1,0,23/03/2026 - 16:08,74,62,290
276,155,56.16,1,0,0,23/03/2026 - 15:47,75,32,122
800,471,58.88,1,0,0,23/03/2026 - 16:09,76,108,362
788,359,45.56,0,0,0,23/03/2026 - 15:59,77,68,291
494,317,64.17,1,1,0,23/03/2026 - 16:31,78,87,228
694,269,38.76,0,0,0,23/03/2026 - 15:19,79,82,187
393,169,43.0,0,1,0,23/03/2026 - 15:37,80,30,138
526,367,69.77,0,0,0,23/03/2026 - 16:18,81,103,264
724,334,46.13,2,0,0,23/03/2026 - 16:31,82,77,255
966,374,38.72,1,0,0,23/03/2026 - 16:26,83,57,316
